name;hash;reboot_date;reboot_time;ip;or_port;fast;running;stable;v2dir;valid;exit;guard;hsdir;badexit;staledesc;authority
fit4research;ybdauOYVecfD0B2ZztVq5U6TPLs;2022-08-06;05:45:25;150.43.248.29;443;True;True;True;True;True;False;True;True;False;False;False
remember300baud;ycHRGkDW9CwZQsrO1s964nAGWkw;2022-08-06;03:17:15;23.83.91.155;443;True;True;True;True;True;False;True;True;False;False;False
8af34cb1;ydArFkS9R8E243n9+vSXPRoc4Hw;2022-08-05;19:36:28;193.111.26.37;443;True;True;True;True;True;False;True;True;False;False;False
CamusprOTon;ydn6fsBW1izJZx9IBPIqCSahGHM;2022-08-06;06:10:38;93.95.228.205;9001;True;True;True;True;True;True;True;True;False;False;False
VolkerKeyWebExit;yd9kr5JuLlhONF0TvOSpfCMaNr4;2022-08-06;04:17:19;87.118.96.154;9001;True;True;True;True;True;True;True;True;False;False;False
lantern;yeLqwXWgFANVxkclrR5gBOcHLz4;2022-08-06;07:12:09;217.170.204.13;443;True;True;True;True;True;False;False;False;False;False;False
secondattempt;yghWfd9Ymq759KVZ1dtV9UxAVrk;2022-08-06;06:52:17;116.203.190.254;443;True;True;True;False;True;False;False;False;False;False;False
pbx;yg9ZFvIUd+rTblP9ej0O6l/aL6Y;2022-08-06;07:25:36;94.140.116.167;9001;True;True;True;False;True;False;False;False;False;False;False
D4rkKn1gh7;yhaEUWt/7PPbdtQ/0C9W2Lleimk;2022-08-05;22:26:17;142.132.157.35;8443;True;True;True;True;True;False;True;True;False;False;False
beckett;yhiy82tR30leEwqZouAYwqwI79k;2022-08-06;06:56:48;192.9.171.167;8443;True;True;True;True;True;False;False;True;False;False;False
UnredactedMKUltra;yi64pdxL2KDIfkwwBU54IuU9PiA;2022-08-06;07:51:15;23.154.177.9;443;True;True;True;True;True;True;True;False;False;False;False
DTFNODE01;ykX1S9XCFY7i5kyUM1he3ISw4UI;2022-08-05;21:18:58;79.172.193.65;443;True;True;True;True;True;False;True;False;False;False;False
sillyhydrant;ykcMvxsHn6yiWmI52VnLy0yomos;2022-08-06;02:29:17;92.92.33.51;9001;True;True;True;True;True;False;True;True;False;False;False
clanofxymox;ykkH/i62902HuFpSjpeF9fSn6GE;2022-08-05;23:49:10;185.119.119.164;80;True;True;True;True;True;False;True;True;False;False;False
webthegreenmileplum;yk24Jl8UqT2KjViOw86FG45ySCI;2022-08-06;03:18:46;89.39.106.151;443;True;True;True;False;True;False;False;False;False;False;False
NYCMesh1;ylLkI+y/fQe7jhE5o5tNhmjP4qQ;2022-08-05;15:26:12;199.170.132.80;9001;True;True;True;True;True;False;True;True;False;False;False
0x616e6f6e;ylMnV9wGYezZF2NbV6aEUWHGCTE;2022-08-06;01:41:44;45.91.67.32;443;True;True;True;True;True;True;True;False;False;False;False
NoSuchRelay;ylPzRNuFJI1pqX6QCg7DwxrATSU;2022-08-06;00:20:06;91.121.103.117;9001;False;True;False;True;True;False;False;False;False;False;False
norcal;ymqUR4hi4fyX5Jyjyim95BqcHcI;2022-08-06;03:48:21;192.81.131.190;9001;True;True;True;False;True;True;False;False;True;False;False
foxican;ynaaTEGfu+r32NMN03Ohjefj2Ic;2022-08-06;02:21:34;62.171.137.145;9001;True;True;True;False;True;False;False;False;False;False;False
hkff1;yna37QSvIdGvOLhsd9U5pMA0zxw;2022-08-06;06:25:37;198.98.62.120;443;True;True;True;True;True;True;True;False;False;False;False
taskbar;ynvdHOubb7O52LL/uarH3ObsYdY;2022-08-06;05:33:17;104.217.255.218;443;True;True;True;True;True;False;True;True;False;False;False
Unnamed;yn9HDGNEJRSgvUVQpRgJndc/62g;2022-08-05;20:55:21;27.133.153.192;9001;True;True;False;True;True;False;False;False;False;False;False
renewablefreedom;ypRwQhcmDnSD2ohxnKzXqUxWTVw;2022-08-05;19:08:05;185.220.102.8;443;True;True;False;True;True;True;False;False;False;False;False
AS62788;yphs7gkJC1ObyApXxb2Jt3AnsZ8;2022-08-06;07:54:59;67.219.136.7;9001;True;True;True;True;True;False;True;True;False;False;False
jwt27791;ypka1IsEaAh4D6B4Z8SII2U5FjI;2022-08-06;02:29:18;185.245.60.36;9000;True;True;True;True;True;False;True;False;False;False;False
prsv;yqrgVaGnfSNg+FG5Y1fZxth5z4E;2022-08-05;19:08:58;198.244.207.51;9100;True;True;False;True;True;False;False;False;False;False;False
maschinenraum;yuimS3n2HljZuKn69bLkijIbKpM;2022-08-06;06:27:06;188.174.175.224;9001;True;True;False;True;True;False;False;False;False;False;False
OnionVoid;yvU+9WI2gWwopv4avZB6CEi0aVc;2022-08-05;15:19:37;81.164.204.231;9001;True;True;False;True;True;False;False;False;False;False;False
Benis;yvv2NlI2OgSVFSw85HpJHns1tKU;2022-08-05;16:43:07;144.172.118.120;9001;True;True;True;True;True;True;True;True;False;False;False
torrelay0001;ywQIRsZH8zjuGVDGzAMmcQIIjFA;2022-08-06;04:00:22;153.126.128.94;9001;True;True;True;True;True;False;True;True;False;False;False
esojcmlin;yw4pIOykr2S5q9fjRuonUvu4Y2I;2022-08-06;08:19:17;50.116.35.204;9001;True;True;True;True;True;False;False;False;False;False;False
Hydra9;yyiSXaYQaaQ1hAMNJhBHHx/9QQA;2022-08-05;22:34:31;178.17.171.197;9001;True;True;True;True;True;True;True;True;False;False;False
INSRelay26at8443;yy7I2AYkym3VCS4aeU3qSIqBtQo;2022-08-06;05:33:22;140.78.100.26;8443;True;True;True;True;True;False;False;False;False;False;False
Krelln2;yzCQ9vWTdvBU7s/wZyqy1Yv8unc;2022-08-06;08:23:18;159.203.66.22;9001;True;True;True;True;True;False;False;False;False;False;False
0xBadAc1d;yznIG6EmO1qrkAvgvdMaAfuNAWk;2022-08-06;03:37:14;118.92.215.26;443;False;True;False;True;True;False;False;False;False;False;False
CrashMe;yzudmTKlHyouEg6uC1+UCe43HoA;2022-08-05;18:36:08;213.252.140.118;9001;True;True;True;True;True;True;False;True;False;False;False
IAMWATCHINGYOUAM2;y0AS4vt+OSCZvuZOThzeYofyFsE;2022-08-06;04:51:19;92.63.169.113;9001;True;True;True;True;True;False;True;False;False;False;False
jehovax;y0qgefnpBh1UHlqu2w6VKjiO7UU;2022-08-06;04:18:17;5.2.72.226;443;True;True;True;True;True;True;True;True;False;False;False
jstark1809a03;y2RUf7xKS/HQf0LFVbW8jyUUWyQ;2022-08-05;22:40:50;69.197.188.142;9030;True;True;True;True;True;False;True;True;False;False;False
rofltor23;y2RjwqfMY4OMLsZ1VkZ564hYbws;2022-08-06;04:54:15;45.62.229.243;9001;True;True;False;True;True;False;False;False;False;False;False
as212520;y28Huz2Boy7yVp/E4FEeNr8kwDQ;2022-08-06;02:29:49;185.177.206.72;443;True;True;True;True;True;False;True;False;False;False;False
Arvika;y2/DoG/qGqsdmzqK+yYUiH4KPzs;2022-08-05;18:47:34;109.197.193.160;443;True;True;True;True;True;False;True;False;False;False;False
Yuuri;y3EO5/PuMXpe8BRKfutbnbBqIKw;2022-08-05;16:20:31;89.102.233.166;9001;True;True;False;True;True;False;False;False;False;False;False
who9USicebeer19;y3Hd5wqeydxrSK0Nb1/TKsZsytQ;2022-08-05;20:24:27;107.150.32.250;8116;True;True;False;True;True;False;False;False;False;False;False
trash3;y3QBlNZgZNimbLBxvggHleP/pxY;2022-08-06;02:36:54;51.81.48.10;443;True;True;True;True;True;False;True;False;False;False;False
Unnamed;y3q6DTvI2uj3v/r7z6IL7V5jOKg;2022-08-06;03:40:00;146.59.16.60;9001;True;True;True;True;True;False;False;True;False;False;False
QuintexAirVPN25;y3wNhB/jdu9D94Rf8gGwKQwKI54;2022-08-05;15:42:52;199.249.230.78;443;True;True;True;True;True;True;True;True;False;False;False
noconname;y32xMXLhXUrX+UBGZwId999umko;2022-08-05;16:39:47;163.172.213.212;10010;True;True;True;True;True;True;True;True;False;False;False
ss23voyager;y4G8/UT8FCYWu1mDZIvYrwGTB4k;2022-08-05;18:32:41;114.23.164.80;9001;True;True;True;True;True;False;True;True;False;False;False
presidents2;y4L+xBVq4GEmDEQkzxk3u/7TTW8;2022-08-06;03:16:22;45.58.152.46;80;True;True;True;True;True;False;True;False;False;False;False
StormyCloud;y4+fP9aolHujxb/dFNe74KzOP9E;2022-08-06;04:41:30;23.128.248.82;443;True;True;True;True;True;True;True;True;False;False;False
prsv;y5v+EDsH2ka2/zGyU2RIvAJ7CYE;2022-08-06;08:48:40;41.77.143.20;9100;True;True;True;True;True;False;True;False;False;False;False
myNiceRelay;y56slFgyzsjTbMF4nJ0xXaji7+8;2022-08-06;04:08:33;172.105.26.73;8080;True;True;False;False;True;False;False;False;False;False;False
teutates2;y6ZTuGeM9773wsG83KCAfNRJqKs;2022-08-05;17:10:13;37.120.190.6;1993;True;True;True;True;True;False;True;True;False;False;False
GrmmlNott;y7pA99nyhPR6JD7iwIHpZoJ0HSI;2022-08-05;16:41:04;176.9.39.196;9001;True;True;True;True;True;False;True;False;False;False;False
PacketPusher;y9AJWKO4l3dOMz11wk5qdfUiDcw;2022-08-06;07:28:32;185.165.240.126;443;True;True;False;True;True;False;False;False;False;False;False
nightie;y9tM1y6oCBGdNyP3zaRK6taD/No;2022-08-05;14:49:59;45.141.156.107;443;True;True;True;True;True;False;True;False;False;True;False
bananator;y9xW01RSnRzZaIJ1DQsqNEitBBo;2022-08-05;19:27:59;84.172.223.198;9005;True;True;True;True;True;False;False;True;False;False;False
RathServerDNS;y90+fmdfvdfsNTwoNgMkkKsTXF0;2022-08-06;05:00:49;84.164.121.224;9001;False;True;False;True;True;False;False;False;False;False;False
reRelayJI;y9/66ZXwW835b2VNdCfVr3CHSA4;2022-08-06;01:43:24;31.220.7.187;9001;True;True;True;True;True;False;True;False;False;False;False
bad102;y+E/740uoxxSYXfsJd9522hNVSw;2022-08-06;06:45:38;138.68.52.146;9001;False;True;True;True;True;False;False;False;False;False;False
relayonlaogzed;y/DM2dgNei+C5Pthw2+2iYpOulA;2022-08-05;18:25:13;185.220.100.250;9100;True;True;False;True;True;True;False;False;False;False;False
nope;y/OICZzO6eZ//dP/qxGPKh2Ajzs;2022-08-05;20:25:59;64.98.231.29;9001;False;True;True;True;True;False;False;False;True;False;False
Hydra63;y/75DnowTpUVoETGHEEXzZdmBQs;2022-08-05;20:02:48;107.189.30.58;9001;True;True;True;True;True;True;True;False;False;False;False
KagamineLenStar;zAnfsBYIGtUGhtrJZEC7LW80MlE;2022-08-06;08:04:29;51.158.148.128;993;True;True;True;True;True;False;True;False;False;False;False
Grexit;zAqJIX6ZmmR40DWBFskmYl+E6+Y;2022-08-06;00:18:51;185.4.132.183;443;True;True;True;True;True;True;True;True;False;False;False
artikel10buc07;zA7R07/H1ojzPZZ/uoIEWq4nkM4;2022-08-06;06:11:25;185.100.85.25;8443;True;True;True;True;True;True;True;True;False;False;False
maulwurf;zBHP9FPq9UtPtQwCq2mlFAkj9q0;2022-08-05;18:59:31;109.70.100.68;8080;True;True;True;True;True;True;True;True;False;False;False
Quintex38;zBTJfx0j7pd2aCj8jthYLiHhFmU;2022-08-06;07:06:24;199.249.230.87;443;True;True;False;True;True;True;False;False;False;False;False
Unnamed;zBnfl/keR+nqY8j/mECuBSePyRw;2022-08-06;03:34:39;136.244.109.183;9001;False;True;False;True;True;False;False;False;False;False;False
Assange019de;zCF5qX1OxVv6VrJ/IwDFMWLOu24;2022-08-05;15:13:20;213.226.71.164;9001;True;True;True;True;True;False;True;False;False;False;False
Orr;zCpXPpBJ/vDTmCYnwouHzYdspig;2022-08-06;08:21:08;139.59.16.5;9001;True;True;True;False;True;False;False;False;False;False;False
taxburrow;zDET5tUNLMehyslGJN0tbAAh9W8;2022-08-05;18:36:59;185.193.52.180;9001;True;True;True;True;True;True;True;True;False;False;False
Unnamed;zEF7MT6AhyiwGdgkRwfR3eBNmCc;2022-08-05;21:15:45;185.217.0.89;49834;False;True;True;True;True;False;False;False;False;False;False
dustrelay;zEQcp+u3f337t++3fHi7Nxrzomw;2022-08-05;15:52:51;123.208.202.147;9001;True;True;True;True;True;False;False;True;False;False;False
tor9;zEnAgW+KhS8dJNDUUR8jerNe1+k;2022-08-05;23:16:47;46.41.142.151;443;True;True;True;True;True;False;False;False;False;False;False
QuintexAirVPN4;zEo66WDjYX9Jv5iHt5GGwUy6aBM;2022-08-06;08:01:01;199.249.230.115;443;True;True;True;True;True;True;True;False;False;False;False
Camaro;zG4emTJQ5Go4qc8gkGZud4isTvg;2022-08-05;17:35:27;179.43.139.212;9001;True;True;True;True;True;False;True;True;False;False;False
sutsuj;zHAfzobWr5X8PVtxZF00MHlJEME;2022-08-05;17:29:58;157.90.183.103;9001;True;True;True;True;True;False;True;True;False;False;False
rl2tjdevde;zHBt6KyoPw6dJ9tNdByU8T8R+9o;2022-08-06;04:00:51;185.230.163.9;9001;True;True;True;True;True;False;True;False;False;False;False
w000000h000003;zIAcfjyzgXg6vIETpz/9gvAis40;2022-08-06;05:27:53;178.170.37.11;443;True;True;True;True;True;True;False;True;False;False;False
Quetzalcoatl;zIQSoM4xxVz78yy6jqXAU0iEbD8;2022-08-05;21:14:09;104.244.78.160;9000;True;True;True;True;True;True;True;True;False;False;False
IG11;zIcy5uNNjBqmGjt/6V3dcbzpyIA;2022-08-05;15:19:24;94.140.114.210;443;True;True;True;True;True;True;True;True;False;False;False
mikrogravitation02;zIshjtNhWCel3PAI/GJZje9TO08;2022-08-05;16:54:07;45.14.233.159;443;True;True;True;True;True;False;True;False;False;False;False
GoodOlRelay;zJonmVNZwNbGY0XW5WZkXSwWA7A;2022-08-05;15:01:52;178.62.225.97;443;True;True;False;True;True;False;False;False;False;False;False
WeAreThePlague;zJ8SemQx3WQiZKPMOGj5pxB6AZY;2022-08-05;22:15:02;83.135.89.36;9001;True;True;False;True;True;False;False;False;False;False;False
larorab44;zJ9vuvGKFTlfbNPwKGnRydnhSPg;2022-08-06;07:24:28;194.116.228.224;9001;True;True;False;True;True;False;False;False;False;False;False
KagamineLenInsanity;zKIlCbhnQZwQIlQ4aIwY5y5zdYY;2022-08-05;22:26:55;51.158.148.230;995;True;True;True;True;True;False;True;False;False;False;False
SVRelayAMS;zKU3FOpcfOVR1Q+W5+GlMHEiWoM;2022-08-05;19:44:58;46.23.90.220;9001;False;True;True;False;True;False;False;False;False;False;False
Quetzalcoatl;zKmXONZOz44tR4+rqdOO2ua13P0;2022-08-05;23:16:17;5.45.107.107;9100;True;True;True;True;True;True;True;True;False;False;False
guthard;zKpiDVyrNM6V/jyGPZ5lIMB0Udg;2022-08-06;07:58:11;82.118.242.147;443;True;True;True;True;True;False;True;False;False;False;False
Unnamed;zL6x24jSCYuqMAbwrOxhlRkoKh0;2022-08-06;01:43:52;96.52.236.170;9001;False;True;True;True;True;False;False;False;False;False;False
TheGauss;zMtysWrbtOx9vzcD/j7c3tPKOrA;2022-08-05;22:57:28;93.41.144.27;9049;False;True;False;False;True;False;False;False;False;False;False
Quetzalcoatl;zM/Y1f0hrHliNNkU8bfMM63OUvg;2022-08-06;04:15:54;188.68.56.175;9100;True;True;True;True;True;True;True;True;False;False;False
funkomaro;zOCeqOJ8re+2aW2n1UlhlTTfiZI;2022-08-05;16:12:13;195.50.212.15;9001;True;True;True;True;True;False;True;False;False;False;False
prsv;zO8Lvaj1LC5g40vBUM2Otx9b2o0;2022-08-05;19:07:23;45.154.98.225;9000;True;True;True;True;True;False;True;False;False;False;False
lazonedemerveille;zO9lIsxWijTYXcygY958YYzl7Pc;2022-08-05;15:14:57;172.105.35.201;9002;True;True;True;True;True;False;True;True;False;False;False
Neo2SHYAlien;zPUg4oKycYDvBWoPOJ0IRvu0XXw;2022-08-06;01:24:19;89.25.33.13;9001;True;True;True;True;True;False;True;False;False;False;False
NiggaByTheBay;zQGIDuVWpdVBMr3bzDxGcd4P26Q;2022-08-06;03:15:49;24.53.2.102;9001;False;True;False;True;True;False;False;False;False;False;False
relayoneltab;zQnNfH+IFbNyEMfRpihZnHjSLW0;2022-08-05;22:11:45;185.220.100.249;9000;True;True;True;True;True;True;False;False;False;False;False
geheimkaisx;zRC1KsyKCtfRtMQLhJdxvR0N/0U;2022-08-05;22:53:10;5.181.51.51;8080;True;True;True;True;True;False;True;False;False;False;False
ip7kPOtKQEAS8QHR;zREwNi3wTzphPsL6sNE68sSnL9s;2022-08-06;01:08:55;91.138.184.109;9001;False;True;True;True;True;False;False;False;False;False;False
hamburgoo;zRkuFSFQX5Aqwx0X+p030DJ1vGo;2022-08-05;21:35:22;159.48.46.246;9001;True;True;True;True;True;False;False;True;False;False;False
arecoque1;zR/SwfMwoyk9pgaOaiOGbQY9bcs;2022-08-06;04:46:53;80.67.167.81;443;True;True;True;True;True;False;True;True;False;False;False
order66;zSScwTtq3TQm1gO57VtR/HG41yg;2022-08-06;00:27:37;185.86.148.90;443;True;True;True;True;True;True;True;True;False;False;False
Quetzalcoatl;zS3VK4oK8MISzNNAJQdAK1hwO30;2022-08-05;20:50:58;188.68.56.103;9100;True;True;True;True;True;True;True;True;False;False;False
normaray;zTnCWCZbJeqkq6T9yy35gQTKo2I;2022-08-05;15:06:14;94.130.200.167;443;True;True;True;True;True;False;True;False;False;False;False
EnspiredJack;zUyLNAfbrWrbVMb+dNNNqj+ujmE;2022-08-05;15:22:17;82.42.174.27;9001;True;True;True;True;True;False;False;False;False;False;False
Assange003ru2;zVMWp1VUwtrbh+82JOldhIwwnOg;2022-08-06;02:42:17;185.22.172.106;9201;True;True;True;True;True;False;True;False;False;False;False
JAJTorBits;zVokLX8JXTCPSM6Ac17k1L5VqvE;2022-08-06;06:09:05;73.117.132.138;543;True;True;True;True;True;False;True;False;False;False;False
AllieRoscoe;zVzxJf7Uvl2l8ln3WvPU3RgsVNA;2022-08-05;23:57:53;217.12.203.242;443;True;True;True;True;True;False;True;True;False;False;False
execs1;zWI2MPw/+NiqkrT71gq+FZpITBc;2022-08-06;04:12:06;45.58.156.75;443;True;True;True;True;True;False;True;False;False;False;False
riceahap;zWP/3/Tx36uaBYwFWs1ckMNKboU;2022-08-06;03:39:07;198.144.183.150;9001;True;True;True;True;True;False;False;True;False;False;False
Frida;zWSj35QT/UvmecFN3boMdbe1xjE;2022-08-05;17:02:47;198.211.48.186;9001;True;True;True;False;True;False;False;False;False;False;False
porree;zWhfYc3a+S6hlE3IrNzS4qp6isI;2022-08-05;18:31:51;109.70.100.8;8080;True;True;True;True;True;True;True;True;False;False;False
mars;zWiQRNDmX1LZahrLm20PJMAy4a4;2022-08-05;22:52:37;65.21.52.121;9001;True;True;True;True;True;False;True;True;False;False;False
TRFIAntti;zW6MVIcE9M5UTNcTZdRvEQUY++0;2022-08-05;15:29:55;95.216.140.159;443;True;True;True;False;True;False;False;False;False;False;False
uwu;zXka2T1HLVUYvnUS1Cho86Con0U;2022-08-05;18:05:30;78.47.171.53;9001;True;True;False;False;True;False;False;False;False;False;False
khasan;zYCs5an7C/4CN71N7WaS0bu/R5M;2022-08-05;17:48:46;188.93.233.49;443;False;True;False;True;True;False;False;False;False;False;False
as204750exit01;zZNIaOgBhg8fPesWJh5MS5vH82o;2022-08-05;19:06:01;91.212.153.123;9001;True;True;True;True;True;True;True;False;False;False;False
jonasBebe;za66RY9hKXdmQ3UZNAdqUdhRw0g;2022-08-05;19:41:33;95.217.203.133;9001;True;True;True;True;True;False;True;False;False;False;False
2mpdhack;zbJgXSvSjaMcyRlW6LrRR7ffivk;2022-08-06;02:26:56;24.61.235.80;9001;True;True;True;True;True;False;False;True;False;False;False
bulbasaur;zcZD5Z0E9jrf3g7ERzrHKNmni9s;2022-08-05;19:07:00;172.241.140.247;443;True;True;False;True;True;False;False;False;False;False;False
zighimilan;zdKW2MOOqmqUJC/PAyk+DW7EoNA;2022-08-06;02:31:11;93.55.235.232;443;True;True;True;True;True;False;False;False;False;False;False
rotorstator;zd7DzEsP1QVMmbLShD3otgmkyro;2022-08-05;20:17:08;74.91.21.2;443;True;True;True;True;True;False;True;True;False;False;False
silversurfer;zeTF3J1jnpFbmbRh7iQwRPyiZLY;2022-08-06;02:19:39;178.17.174.211;9001;True;True;True;True;True;True;False;True;False;False;False
QECm1r3;zegfwBUB1NnQsHpzFMFPSjaVjC0;2022-08-05;20:44:45;216.250.119.225;443;True;True;False;True;True;False;False;False;False;False;False
sidlecompote;zeiv0YFoRI3K9V8YXBxRe4Fdy/4;2022-08-06;04:14:19;81.152.88.119;443;True;True;True;True;True;False;True;False;False;False;False
Sparker;zeq4fSb8YPNUdP7tZ267EyN9n7w;2022-08-06;07:48:31;193.105.134.16;9001;True;True;True;True;True;False;False;True;False;False;False
TheBlackH0l3;ze1hWtHMz3DBGIe9ipGNPQs5KQw;2022-08-06;00:52:20;37.24.145.61;9001;True;True;False;True;True;False;False;False;False;False;False
torrresdemorte;zfNksXW89jqQM1Tl9XdktMNB4jI;2022-08-06;00:06:37;77.10.187.165;8080;False;True;False;True;True;False;False;False;False;False;False
Quetzalcoatl;zfauzqmpCSyphZp4ZSrmDTWaRPY;2022-08-05;22:53:23;104.244.72.168;9100;True;True;True;True;True;True;True;True;False;False;False
TorFakedOrg;zhU+PIExhaUWw0HPjCvmvvun064;2022-08-06;04:22:01;91.66.4.41;9001;True;True;True;True;True;False;False;True;False;False;False
dobbo;zh/XZZ8t/pK4gwg8DGyXRhbRfz0;2022-08-05;23:24:22;85.204.121.219;9001;True;True;True;True;True;False;True;True;False;False;False
UkranianStrong;zjDOOW1itryd78g0Taib/WAINmU;2022-08-05;15:45:21;185.225.139.197;443;True;True;True;True;True;False;True;True;False;False;False
ahehfxubzfxwspvk;zjawu0yBtG+9hmXHf+h+W9SP4LQ;2022-08-05;22:18:28;81.169.239.50;9001;True;True;True;True;True;False;False;True;False;False;False
altenfurt;zjuYMj3aQMKcnUhwW7eL0siVMPI;2022-08-06;03:24:43;95.118.25.177;42299;True;True;False;True;True;False;False;False;False;False;False
BeastieJoy61;zkfwNW2GzwoaIAjZdiMhbVYPsKg;2022-08-06;01:10:41;212.83.43.15;80;True;True;True;True;True;False;True;False;False;False;False
rymndbjcyirjoytu;zkn5MpvxGKHB1CAVN1qtKYRPkwc;2022-08-06;07:46:36;192.252.164.246;80;True;True;True;True;True;False;False;False;False;False;False
juanovo2;zlJhH7ceK3jq/gxh4kHsfBFseos;2022-08-06;05:08:14;205.185.115.33;9001;True;True;True;True;True;True;True;False;False;False;False
WindowToTheWorld;zlVHVOJF9z0HdbTHkilt2uFuIoY;2022-08-05;16:13:48;45.67.219.13;9500;False;True;True;True;True;False;False;False;False;False;False
Unnamed;zlhWoBUjr056C6L8VAi0K006Tlg;2022-08-06;02:15:51;172.106.86.21;9001;True;True;True;True;True;False;False;True;False;False;False
guidelli;zljPZm8gmFdQL86vHLUvY4r/vWM;2022-08-06;05:55:39;194.187.249.116;443;True;True;True;True;True;False;True;True;False;False;False
artikel5ev12b;zl70+2RFRNsvQwpgzG64b9fim6Y;2022-08-05;22:31:35;92.246.84.133;444;True;True;True;True;True;True;True;True;False;False;False
relayon0183;zmURlorKpDQCY41movrF8y+aRcQ;2022-08-06;07:12:32;185.220.101.183;10183;True;True;False;True;True;True;False;False;False;False;False
UenoStation53;zmlLqNAZ7mDY54OMwXfmic6oJeo;2022-08-06;06:23:16;51.89.143.153;443;True;True;False;True;True;False;False;False;False;False;False
updawg;zmmRYqd0leh6ivNztnTaNsHqc5c;2022-08-06;07:05:17;45.77.151.38;9001;True;True;True;True;True;False;False;True;False;False;False
RichardSnape;znZB3y8l88zDhyTmnTgstQPAaDY;2022-08-06;01:10:03;5.189.182.163;443;True;True;True;True;True;False;True;True;False;False;False
murphtor;znf2pTf9HszN/w/o5ftEakOON1Q;2022-08-06;06:03:01;46.38.251.64;9001;True;True;True;True;True;False;True;False;False;False;False
BlockHouse2;zoNSQ2DemlX73oferL6fKr8gjho;2022-08-06;06:59:27;195.201.91.243;9001;True;True;True;False;True;False;False;False;False;False;False
mj4;zoY8Iq1au+r2Bq41oieBxAnYleU;2022-08-06;01:37:09;93.115.86.4;443;True;True;False;True;True;False;False;False;False;False;False
